Sample,samp_date,E.O,Block,Species,Length,Weight,N
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,15,2.6,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,16,3,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,13,2.1,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,9,0.6,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,14,1.8,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,6,0.2,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,16,2.8,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,7,0.3,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,16,3,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,18,3.1,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,11,0.4,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,15,2.1,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,17,2.9,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,14,1.3,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,10,0.9,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,14,1.8,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,18,3.7,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,14,1.9,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,15,2.5,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,17,3.4,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,14,2.5,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,12,1.3,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,10,0.8,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,13,1,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,13,1.3,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,12,1.2,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,10,0.6,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,11,1.2,1
PAP20200930-10,30.09.2020,Off,5,Litopenaeus setiferus,14,1.7,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,14,2.1,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,16,2.7,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,18,2.9,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,8,0.3,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,9,0.3,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,13,2.2,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,15,2.5,1
PAP20201007-03,07.10.2020,Edge,2,Litopenaeus setiferus,7,0.3,1
PAP20201007-04,07.10.2020,Off,2,Litopenaeus setiferus,15,2.2,1
PAP20201007-04,07.10.2020,Off,2,Litopenaeus setiferus,9,0.4,1
PAP20201007-04,07.10.2020,Off,2,Litopenaeus setiferus,9,0.4,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,17,2.4,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,15,2.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,15,2.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,14,1.4,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,9,0.5,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,14,2,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,8,0.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,16,2.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,8,0.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,16,3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,13,1.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,12,0.9,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,16,2.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,17,2.8,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,15,2,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,16,2.3,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,6,0.2,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,16,2.6,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,16,3.1,1
PAP20201007-05,07.10.2020,Edge,3,Litopenaeus setiferus,16,2.8,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,9,1,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,13,1.7,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,13,2,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,8,0.5,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,10,0.8,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,16,4.2,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,13,2.1,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,12,1,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,9,0.6,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,14,2.2,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,14,2,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,13,1.8,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,14,1.8,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,14,2.1,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,8,0.4,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,16,2.1,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,14,2.3,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,11,1.1,1
PAP20201007-07,07.10.2020,Edge,4,Litopenaeus setiferus,10,0.9,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,9,0.6,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,13,1.4,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,15,2,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,10,0.7,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,8,0.4,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,8,0.3,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,9,0.6,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,9,0.7,1
PAP20201007-08,07.10.2020,Off,4,Litopenaeus setiferus,8,0.3,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,15,2.1,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,13,1.6,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,13,1.4,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,21,4.1,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,10,0.6,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,9,0.8,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,10,0.6,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,13,1.6,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,10,0.7,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,17,2.5,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,13,1.5,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,18,3.8,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,18,3.1,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,13,1.1,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,8,0.5,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,16,2.5,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,12,1,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,8,0.4,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,8,0.5,1
PAP20201007-09,07.10.2020,Edge,5,Litopenaeus setiferus,10,0.6,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,13,1.5,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,10,0.7,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,10,0.9,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,9,0.6,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,13,1,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,11,0.7,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,8,0.3,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,11,0.7,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,9,0.4,1
PAP20201007-10,07.10.2020,Off,5,Litopenaeus setiferus,9,0.5,1
PAP20201015-01,15.10.2020,Edge,1,Litopenaeus setiferus,16,2.7,1
PAP20201015-01,15.10.2020,Edge,1,Litopenaeus setiferus,14,2.1,1
PAP20201015-01,15.10.2020,Edge,1,Litopenaeus setiferus,12,1.7,1
PAP20201015-01,15.10.2020,Edge,1,Litopenaeus setiferus,13,1.3,1
PAP20201015-01,15.10.2020,Edge,1,Litopenaeus setiferus,11,1.2,1
PAP20201015-01,15.10.2020,Edge,1,Litopenaeus setiferus,10,1,1
PAP20201015-01,15.10.2020,Edge,1,Litopenaeus setiferus,10,0.9,1
PAP20201015-02,15.10.2020,Off,1,Litopenaeus setiferus,16,2.9,1
PAP20201015-02,15.10.2020,Off,1,Litopenaeus setiferus,12,1.1,1
PAP20201015-02,15.10.2020,Off,1,Litopenaeus setiferus,13,1.4,1
PAP20201015-02,15.10.2020,Off,1,Litopenaeus setiferus,10,0.7,1
PAP20201015-03,15.10.2020,Edge,2,Litopenaeus setiferus,12,1.1,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,14,1.9,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,11,1.1,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,12,1.5,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,12,1.2,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,12,1,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,9,0.6,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,10,0.7,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,10,0.7,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,10,0.7,1
PAP20201015-04,15.10.2020,Off,2,Litopenaeus setiferus,10,0.6,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,12,1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,16,3.1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,13,1.5,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,15,2.1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,17,3.4,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,12,1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,12,1.1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,14,1.8,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,13,1.1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,13,1.1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,12,0.8,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,13,1.5,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,12,1.4,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,9,0.6,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,10,0.7,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,11,1.1,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,11,0.9,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,10,0.9,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,9,0.5,1
PAP20201015-05,15.10.2020,Edge,3,Litopenaeus setiferus,9,1,1
PAP20201015-06,15.10.2020,Off,3,Litopenaeus setiferus,12,1.4,1
PAP20201015-06,15.10.2020,Off,3,Litopenaeus setiferus,9,0.7,1
PAP20201015-06,15.10.2020,Off,3,Litopenaeus setiferus,9,0.5,1
PAP20201015-06,15.10.2020,Off,3,Litopenaeus setiferus,10,0.7,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,12,1.6,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,15,2.3,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,13,1.4,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,15,2.1,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,10,0.7,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,14,2,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,12,1.2,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,14,1.8,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,11,1.1,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,14,1.3,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,15,2.1,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,13,1.3,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,15,1.6,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,13,1.5,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,9,0.5,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,10,0.7,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,11,1.1,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,11,1.2,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,9,0.6,1
PAP20201015-07,15.10.2020,Edge,4,Litopenaeus setiferus,15,2.1,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,12,1.3,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,11,1,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,15,2.8,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,11,0.8,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,12,1.2,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,11,1.1,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,13,1.2,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,11,1.1,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,11,1.1,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,11,0.9,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,10,0.8,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,11,1.2,1
PAP20201015-08,15.10.2020,Off,4,Litopenaeus setiferus,9,0.7,1
PAP20201015-09,15.10.2020,Edge,5,Litopenaeus setiferus,15,1.5,1
PAP20201015-09,15.10.2020,Edge,5,Litopenaeus setiferus,13,1.5,1
PAP20201015-09,15.10.2020,Edge,5,Litopenaeus setiferus,15,1.7,1
PAP20201015-09,15.10.2020,Edge,5,Litopenaeus setiferus,13,1.2,1
PAP20201015-09,15.10.2020,Edge,5,Litopenaeus setiferus,15,2.3,1
PAP20201015-09,15.10.2020,Edge,5,Litopenaeus setiferus,12,1.4,1
PAP20201015-09,15.10.2020,Edge,5,Litopenaeus setiferus,11,0.9,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,14,1.6,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,15,2.4,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,15,2.7,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,14,1.3,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,14,1.8,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,16,3,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,13,1.1,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,12,1.7,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,15,2.6,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,11,0.7,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,9,0.6,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,15,2.1,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,14,2.1,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,10,0.9,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,17,4,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,10,0.9,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,13,1.8,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,12,1.5,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,14,1.9,1
PAP20201015-10,15.10.2020,Off,5,Litopenaeus setiferus,13,1.7,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,8,0.5,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,14,2.1,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,13,1.5,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,12,1.8,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,7,0.3,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,14,2.8,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,14,2.2,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,11,1.1,1
PAP20201020-01,20.10.2020,Edge,1,Litopenaeus setiferus,10,0.7,1
PAP20201020-02,20.10.2020,Off,1,Litopenaeus setiferus,12,0.9,1
PAP20201020-03,20.10.2020,Edge,2,Litopenaeus setiferus,13,1.2,1
PAP20201020-03,20.10.2020,Edge,2,Litopenaeus setiferus,14,1.6,1
PAP20201020-03,20.10.2020,Edge,2,Litopenaeus setiferus,13,1.5,1
PAP20201020-03,20.10.2020,Edge,2,Litopenaeus setiferus,8,0.2,1
PAP20201020-03,20.10.2020,Edge,2,Litopenaeus setiferus,7,0.3,1
PAP20201020-04,20.10.2020,Off,2,Litopenaeus setiferus,14,2.1,1
PAP20201020-04,20.10.2020,Off,2,Litopenaeus setiferus,13,1.3,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,17,3.4,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,16,2.7,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,18,3.9,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,13,1.2,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,15,2.7,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,14,2.4,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,15,2.6,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,14,1.5,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,12,1.5,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,14,2.2,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,17,3,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,13,1.6,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,13,1.6,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,11,1.3,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,14,1.4,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,9,0.6,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,12,1.1,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,15,2.7,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,14,1.7,1
PAP20201020-05,20.10.2020,Edge,3,Litopenaeus setiferus,14,1.7,1
PAP20201020-06,20.10.2020,Off,3,Litopenaeus setiferus,14,2.4,1
PAP20201020-06,20.10.2020,Off,3,Litopenaeus setiferus,14,2,1
PAP20201020-06,20.10.2020,Off,3,Litopenaeus setiferus,15,2.4,1
PAP20201020-06,20.10.2020,Off,3,Litopenaeus setiferus,14,1.8,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,9,0.6,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,13,1.4,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,15,2.3,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,12,1.2,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,14,1.7,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,16,2.8,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,13,1.4,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,13,1.4,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,16,2.9,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,11,1,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,12,1.1,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,14,1.9,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,13,1.6,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,14,1.6,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,10,0.9,1
PAP20201020-07,20.10.2020,Edge,4,Litopenaeus setiferus,14,1.3,1
PAP20201020-09,20.10.2020,Edge,5,Litopenaeus setiferus,7,0.4,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,10,0.6,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,11,0.8,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,9,0.4,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,9,0.5,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,8,0.3,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,8,0.4,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,7,0.3,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,8,0.3,1
PAP20201105-01,05.11.2020,Edge,1,Litopenaeus setiferus,7,0.3,1
PAP20201105-02,05.11.2020,Off,1,Litopenaeus setiferus,10,0.7,1
PAP20201105-02,05.11.2020,Off,1,Litopenaeus setiferus,8,0.3,1
PAP20201105-04,05.11.2020,Off,2,Litopenaeus setiferus,11,0.9,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,7,0.6,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,8,0.8,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,8,0.8,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,9,1,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,8,0.8,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,10,1.2,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,9,1,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,9,1.1,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,10,1.3,1
PAP20201105-05,05.11.2020,Edge,3,Litopenaeus setiferus,10,1.2,1
PAP20201105-06,05.11.2020,Off,3,Litopenaeus setiferus,16,2.6,1
PAP20201105-06,05.11.2020,Off,3,Litopenaeus setiferus,13,1.6,1
PAP20201105-06,05.11.2020,Off,3,Litopenaeus setiferus,13,1.5,1
PAP20201105-06,05.11.2020,Off,3,Litopenaeus setiferus,10,0.7,1
PAP20201105-08,05.11.2020,Off,4,Litopenaeus setiferus,12,1.3,1
PAP20201105-08,05.11.2020,Off,4,Litopenaeus setiferus,12,1.1,1
PAP20201105-10,05.11.2020,Off,5,Litopenaeus setiferus,7,0.3,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,11,1,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,10,0.8,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,10,0.7,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,16,2.4,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,11,0.8,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,12,1.2,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,10,0.8,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,10,0.7,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,10,0.8,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,11,0.8,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,10,0.6,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,7,0.3,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,8,0.3,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,7,0.3,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,9,0.5,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,8,0.3,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,7,0.3,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,7,0.3,1
PAP20201112-05,12.11.2020,Edge,3,Litopenaeus setiferus,9,0.5,1
PAP20201112-06,12.11.2020,Off,3,Litopenaeus setiferus,15,2.3,1
